id_casa,time_tag,energy_kWh,retorno
10_casa,2015-06-01,14.930000000000001,-0.2568442010950721
10_casa,2015-06-02,11.409999999999998,-0.23576691225720048
10_casa,2015-06-03,14.58,0.27782646801051736
10_casa,2015-06-04,19.009999999999998,0.30384087791495196
10_casa,2015-06-05,11.009999999999998,-0.42083114150447143
10_casa,2015-06-06,11.5,0.044504995458674035
10_casa,2015-06-07,20.79,0.8078260869565217
10_casa,2015-06-08,14.16,-0.3189033189033189
10_casa,2015-06-09,15.059999999999999,0.06355932203389814
10_casa,2015-06-10,13.720000000000002,-0.08897742363877803
10_casa,2015-06-11,15.459999999999997,0.12682215743440195
10_casa,2015-06-12,9.670000000000002,-0.374514877102199
10_casa,2015-06-13,12.709999999999999,0.31437435367114763
10_casa,2015-06-14,16.890000000000004,0.32887490165224276
